game_id,inning,home_or_away,score_diff,out_count,ball_count_B,ball_count_S,is_base1,is_base2,is_base3,pitcher_id,batter_id,batter_hit_type,pitcher_vs_batter_avg,batter_recent_avg,pitch_speed,pitch_type,total_pitch_count,recent_5_pitch_speed_avg,inning_pitch_count,pitch_result,reward_wpa
20250415HHSK02025,1,1,-1,2,0,1,0,1,0,55730,62895,L,0.0,0.24,129.0,커브,6,129.0,1,S,-3.1
20250415HHSK02025,1,1,-1,2,1,1,0,1,0,55730,62895,L,0.0,0.24,153.0,직구,6,141.0,2,B,-3.1
20250415HHSK02025,1,1,-1,2,1,2,0,1,0,55730,62895,L,0.0,0.24,142.0,슬라이더,6,141.33,3,S,-3.1
20250415HHSK02025,1,1,-1,2,1,2,0,1,0,55730,62895,L,0.0,0.24,153.0,직구,6,144.25,4,F,-3.1
20250415HHSK02025,1,1,-1,2,1,3,0,1,0,55730,62895,L,0.0,0.24,153.0,직구,6,146.0,5,S,-3.1
20250415HHSK02025,1,1,-1,0,0,1,1,1,0,55730,67893,L,0.0,0.261,152.0,직구,6,150.6,6,T,-5.0
20250415HHSK02025,1,1,-1,0,1,1,1,1,0,55730,67893,L,0.0,0.261,128.0,커브,6,145.6,7,B,-5.0
20250415HHSK02025,1,1,-1,0,2,1,1,1,0,55730,67893,L,0.0,0.261,137.0,체인지업,6,144.6,8,B,-5.0
20250415HHSK02025,1,1,-1,0,3,1,1,1,0,55730,67893,L,0.0,0.261,150.0,직구,6,144.0,9,B,-5.0
20250415HHSK02025,1,1,-1,0,3,2,1,1,0,55730,67893,L,0.0,0.261,152.0,직구,6,143.8,10,T,-5.0
20250415HHSK02025,1,1,-1,0,3,3,1,1,0,55730,67893,L,0.0,0.261,154.0,직구,6,144.2,11,T,-5.0
20250415HHSK02025,1,1,-1,0,1,0,1,0,0,55730,54812,L,0.0,1.0,150.0,직구,6,148.6,12,B,5.1
20250415HHSK02025,1,1,-1,0,1,1,1,0,0,55730,54812,L,0.0,1.0,125.0,커브,6,146.2,13,T,5.1
20250415HHSK02025,1,1,-1,0,1,1,1,0,0,55730,54812,L,0.0,1.0,142.0,슬라이더,6,144.6,14,H,5.1
