game_id,inning,home_or_away,score_diff,out_count,ball_count_B,ball_count_S,is_base1,is_base2,is_base3,pitcher_id,batter_id,batter_hit_type,pitcher_vs_batter_avg,batter_recent_avg,pitch_speed,pitch_type,total_pitch_count,recent_5_pitch_speed_avg,inning_pitch_count,pitch_result,reward_wpa
20250517SKHH22025,1,1,1,2,0,1,1,0,0,55855,79192,R,0.4,0.28,152.0,직구,5,152.0,1,F,-2.8
20250517SKHH22025,1,1,1,2,0,2,1,0,0,55855,79192,R,0.4,0.28,134.0,슬라이더,5,143.0,2,S,-2.8
20250517SKHH22025,1,1,1,2,1,2,1,0,0,55855,79192,R,0.4,0.28,136.0,슬라이더,5,140.67,3,B,-2.8
20250517SKHH22025,1,1,1,2,1,3,0,1,0,55855,79192,R,0.4,0.28,150.0,직구,5,143.0,4,S,-2.8
20250517SKHH22025,1,1,0,2,0,1,1,0,0,55855,69737,R,0.357,1.0,142.0,커터,5,142.8,5,T,8.2
20250517SKHH22025,1,1,0,2,0,2,1,0,0,55855,69737,R,0.357,1.0,152.0,직구,5,142.8,6,F,8.2
20250517SKHH22025,1,1,0,2,1,2,1,0,0,55855,69737,R,0.357,1.0,153.0,직구,5,146.6,7,B,8.2
20250517SKHH22025,1,1,0,2,2,2,1,0,0,55855,69737,R,0.357,1.0,134.0,슬라이더,5,146.2,8,B,8.2
20250517SKHH22025,1,1,0,2,3,2,0,1,0,55855,69737,R,0.357,1.0,135.0,슬라이더,5,143.2,9,B,8.2
20250517SKHH22025,1,1,0,2,3,2,0,1,0,55855,69737,R,0.357,1.0,144.0,커터,5,143.6,10,H,8.2
20250517SKHH22025,1,1,0,2,0,1,0,0,0,55855,53764,L,0.118,1.0,151.0,직구,5,143.4,11,F,1.2
20250517SKHH22025,1,1,0,2,0,2,0,0,0,55855,53764,L,0.118,1.0,128.0,커브,5,138.4,12,F,1.2
20250517SKHH22025,1,1,0,2,0,2,0,0,0,55855,53764,L,0.118,1.0,127.0,커브,5,137.0,13,F,1.2
20250517SKHH22025,1,1,0,2,0,2,0,0,0,55855,53764,L,0.118,1.0,155.0,직구,5,141.0,14,H,1.2
20250517SKHH22025,1,1,0,1,0,1,0,0,0,55855,55734,L,0.294,0.266,150.0,직구,5,142.2,15,F,-1.7
20250517SKHH22025,1,1,0,1,1,1,0,0,0,55855,55734,L,0.294,0.266,152.0,직구,5,142.4,16,B,-1.7
20250517SKHH22025,1,1,0,1,1,2,0,0,0,55855,55734,L,0.294,0.266,127.0,커브,5,142.2,17,T,-1.7
20250517SKHH22025,1,1,0,1,1,2,0,0,0,55855,55734,L,0.294,0.266,152.0,직구,5,147.2,18,F,-1.7
20250517SKHH22025,1,1,0,1,1,3,0,0,0,55855,55734,L,0.294,0.266,129.0,커브,5,142.0,19,S,-1.7
20250517SKHH22025,1,1,0,0,1,0,0,0,0,55855,66704,R,0.083,0.241,149.0,직구,5,141.8,20,B,-2.3
20250517SKHH22025,1,1,0,0,1,0,0,0,0,55855,66704,R,0.083,0.241,149.0,직구,5,141.2,21,H,-2.3
20250517SKHH22025,1,0,0,2,0,1,1,0,0,54755,55844,R,0.0,0.227,153.0,직구,0,153.0,1,T,-3.0
20250517SKHH22025,1,0,0,2,1,1,1,0,0,54755,55844,R,0.0,0.227,135.0,슬라이더,0,144.0,2,B,-3.0
20250517SKHH22025,1,0,0,2,1,2,1,0,0,54755,55844,R,0.0,0.227,152.0,직구,0,146.67,3,F,-3.0
20250517SKHH22025,1,0,0,2,2,2,1,0,0,54755,55844,R,0.0,0.227,134.0,커브,0,143.5,4,B,-3.0
20250517SKHH22025,1,0,0,2,2,3,0,1,0,54755,55844,R,0.0,0.227,138.0,슬라이더,0,142.4,5,S,-3.0
20250517SKHH22025,1,0,0,2,1,0,0,0,0,54755,75847,R,0.0,0.239,135.0,슬라이더,5,138.8,6,B,1.2
20250517SKHH22025,1,0,0,2,2,0,0,0,0,54755,75847,R,0.0,0.239,136.0,슬라이더,5,139.0,7,B,1.2
20250517SKHH22025,1,0,0,2,2,1,0,0,0,54755,75847,R,0.0,0.239,136.0,슬라이더,5,135.8,8,S,1.2
20250517SKHH22025,1,0,0,2,3,1,0,0,0,54755,75847,R,0.0,0.239,156.0,직구,5,140.2,9,B,1.2
20250517SKHH22025,1,0,0,2,4,1,0,0,0,54755,75847,R,0.0,0.239,153.0,직구,5,143.2,10,B,1.2
20250517SKHH22025,1,0,0,1,0,1,0,0,0,54755,67893,L,0.0,0.208,153.0,직구,21,146.8,11,S,-1.7
20250517SKHH22025,1,0,0,1,0,2,0,0,0,54755,67893,L,0.0,0.208,154.0,직구,21,150.4,12,F,-1.7
20250517SKHH22025,1,0,0,1,0,2,0,0,0,54755,67893,L,0.0,0.208,137.0,슬라이더,21,150.6,13,F,-1.7
20250517SKHH22025,1,0,0,1,1,2,0,0,0,54755,67893,L,0.0,0.208,156.0,직구,21,150.6,14,B,-1.7
20250517SKHH22025,1,0,0,1,1,3,0,0,0,54755,67893,L,0.0,0.208,136.0,슬라이더,21,147.2,15,S,-1.7
20250517SKHH22025,1,0,0,0,0,1,0,0,0,54755,50854,L,0.0,0.321,152.0,직구,21,147.0,16,F,-2.3
20250517SKHH22025,1,0,0,0,0,2,0,0,0,54755,50854,L,0.0,0.321,141.0,체인지업,21,144.4,17,T,-2.3
20250517SKHH22025,1,0,0,0,1,2,0,0,0,54755,50854,L,0.0,0.321,155.0,직구,21,148.0,18,B,-2.3
20250517SKHH22025,1,0,0,0,1,2,0,0,0,54755,50854,L,0.0,0.321,143.0,체인지업,21,145.4,19,H,-2.3
20250517SKHH22025,2,1,1,2,0,0,0,0,0,55855,76812,R,0.2,0.182,145.0,커터,5,144.8,1,H,-1.1
20250517SKHH22025,2,1,1,1,0,1,0,0,0,55855,65703,L,0.375,0.229,151.0,직구,5,144.6,2,T,-1.5
20250517SKHH22025,2,1,1,1,0,2,0,0,0,55855,65703,L,0.375,0.229,124.0,커브,5,143.6,3,T,-1.5
20250517SKHH22025,2,1,1,1,1,2,0,0,0,55855,65703,L,0.375,0.229,155.0,직구,5,144.8,4,B,-1.5
20250517SKHH22025,2,1,1,1,1,3,0,0,0,55855,65703,L,0.375,0.229,154.0,직구,5,145.8,5,S,-1.5
20250517SKHH22025,2,1,1,0,0,1,0,0,0,55855,66657,R,0.167,0.296,133.0,슬라이더,5,143.4,6,T,-2.2
