game_id,inning,home_or_away,score_diff,out_count,ball_count_B,ball_count_S,is_base1,is_base2,is_base3,pitcher_id,batter_id,batter_hit_type,pitcher_vs_batter_avg,batter_recent_avg,pitch_speed,pitch_type,total_pitch_count,recent_5_pitch_speed_avg,inning_pitch_count,pitch_result,reward_wpa
20250725SKHH02025,1,1,1,2,0,1,1,0,1,54833,50707,L,0.4,0.252,155.0,직구,3,155.0,1,S,-4.1
20250725SKHH02025,1,1,1,2,1,1,1,0,1,54833,50707,L,0.4,0.252,157.0,직구,3,156.0,2,B,-4.1
20250725SKHH02025,1,1,1,2,1,2,1,0,1,54833,50707,L,0.4,0.252,156.0,직구,3,156.0,3,S,-4.1
20250725SKHH02025,1,1,1,2,1,3,1,0,1,54833,50707,L,0.4,0.252,156.0,직구,3,156.0,4,T,-4.1
20250725SKHH02025,1,1,1,2,0,1,1,0,0,54833,79192,R,0.3,1.0,130.0,커브,3,150.8,5,S,2.0
20250725SKHH02025,1,1,1,2,0,1,1,0,0,54833,79192,R,0.3,1.0,141.0,체인지업,3,148.0,6,H,2.0
20250725SKHH02025,1,1,1,1,0,1,1,0,0,54833,69737,R,0.303,0.237,155.0,직구,3,147.6,7,T,-2.4
20250725SKHH02025,1,1,1,1,0,2,1,0,0,54833,69737,R,0.303,0.237,143.0,체인지업,3,145.0,8,F,-2.4
20250725SKHH02025,1,1,1,1,1,2,1,0,0,54833,69737,R,0.303,0.237,129.0,커브,3,139.6,9,B,-2.4
20250725SKHH02025,1,1,1,1,1,3,1,0,0,54833,69737,R,0.303,0.237,155.0,직구,3,144.6,10,S,-2.4
20250725SKHH02025,1,1,0,1,1,0,0,0,1,54833,53764,L,0.216,1.0,144.0,체인지업,3,145.2,11,B,4.9
20250725SKHH02025,1,1,0,1,2,0,0,0,1,54833,53764,L,0.216,1.0,127.0,커브,3,139.6,12,B,4.9
20250725SKHH02025,1,1,0,1,2,1,0,0,1,54833,53764,L,0.216,1.0,154.0,직구,3,141.8,13,F,4.9
20250725SKHH02025,1,1,0,1,2,1,0,0,1,54833,53764,L,0.216,1.0,153.0,직구,3,146.6,14,H,4.9
20250725SKHH02025,1,1,0,0,1,0,0,1,0,54833,55703,L,0.417,0.389,127.0,커브,3,141.0,15,B,-1.4
20250725SKHH02025,1,1,0,0,1,1,0,1,0,54833,55703,L,0.417,0.389,141.0,체인지업,3,140.4,16,T,-1.4
20250725SKHH02025,1,1,0,0,1,1,0,1,0,54833,55703,L,0.417,0.389,142.0,체인지업,3,143.4,17,H,-1.4
20250725SKHH02025,1,1,0,0,0,1,0,0,0,54833,54795,L,0.1,1.0,154.0,직구,3,143.4,18,T,5.0
20250725SKHH02025,1,1,0,0,1,1,0,0,0,54833,54795,L,0.1,1.0,155.0,직구,3,143.8,19,B,5.0
20250725SKHH02025,1,1,0,0,1,1,0,0,0,54833,54795,L,0.1,1.0,154.0,직구,3,149.2,20,H,5.0
20250725SKHH02025,1,0,0,2,0,1,1,0,0,54755,53827,R,0.0,1.0,151.0,직구,0,151.0,1,T,-3.0
20250725SKHH02025,1,0,0,2,0,2,1,0,0,54755,53827,R,0.0,1.0,153.0,직구,0,152.0,2,S,-3.0
20250725SKHH02025,1,0,0,2,1,2,1,0,0,54755,53827,R,0.0,1.0,138.0,스위퍼,0,147.33,3,B,-3.0
20250725SKHH02025,1,0,0,2,1,2,0,1,0,54755,53827,R,0.0,1.0,136.0,스위퍼,0,144.5,4,H,-3.0
20250725SKHH02025,1,0,0,2,1,0,0,0,0,54755,75847,R,0.0,0.194,131.0,커브,0,141.8,5,B,1.2
20250725SKHH02025,1,0,0,2,2,0,0,0,0,54755,75847,R,0.0,0.194,135.0,스위퍼,0,138.6,6,B,1.2
20250725SKHH02025,1,0,0,2,2,1,0,0,0,54755,75847,R,0.0,0.194,134.0,스위퍼,0,134.8,7,T,1.2
20250725SKHH02025,1,0,0,2,2,2,0,0,0,54755,75847,R,0.0,0.194,151.0,직구,0,137.4,8,F,1.2
20250725SKHH02025,1,0,0,2,3,2,0,0,0,54755,75847,R,0.0,0.194,157.0,직구,0,141.6,9,B,1.2
20250725SKHH02025,1,0,0,2,4,2,0,0,0,54755,75847,R,0.0,0.194,136.0,스위퍼,0,142.6,10,B,1.2
20250725SKHH02025,1,0,0,1,0,1,0,0,0,54755,68868,L,0.0,0.201,131.0,커브,0,141.8,11,T,-1.7
20250725SKHH02025,1,0,0,1,0,2,0,0,0,54755,68868,L,0.0,0.201,153.0,직구,0,145.6,12,F,-1.7
