game_id,inning,home_or_away,score_diff,out_count,ball_count_B,ball_count_S,is_base1,is_base2,is_base3,pitcher_id,batter_id,batter_hit_type,pitcher_vs_batter_avg,batter_recent_avg,pitch_speed,pitch_type,total_pitch_count,recent_5_pitch_speed_avg,inning_pitch_count,pitch_result,reward_wpa
20250416HHSK02025,1,1,2,2,0,1,1,0,0,54755,60558,R,0.0,0.231,137.0,슬라이더,1,137.0,1,T,-1.7
20250416HHSK02025,1,1,2,2,0,2,1,0,0,54755,60558,R,0.0,0.231,135.0,슬라이더,1,136.0,2,T,-1.7
20250416HHSK02025,1,1,2,2,1,2,1,0,0,54755,60558,R,0.0,0.231,139.0,슬라이더,1,137.0,3,B,-1.7
20250416HHSK02025,1,1,2,2,1,3,1,0,0,54755,60558,R,0.0,0.231,154.0,직구,1,141.25,4,S,-1.7
20250416HHSK02025,1,1,1,2,0,1,0,1,0,54755,79456,R,0.0,1.0,136.0,슬라이더,1,140.2,5,T,7.5
20250416HHSK02025,1,1,1,2,0,2,0,1,0,54755,79456,R,0.0,1.0,153.0,직구,1,143.4,6,F,7.5
20250416HHSK02025,1,1,1,2,1,2,0,1,0,54755,79456,R,0.0,1.0,153.0,직구,1,147.0,7,B,7.5
20250416HHSK02025,1,1,1,2,1,2,0,1,0,54755,79456,R,0.0,1.0,135.0,슬라이더,1,146.2,8,H,7.5
20250416HHSK02025,1,1,1,1,1,0,0,1,0,54755,62895,L,0.25,0.241,152.0,직구,1,145.8,9,B,-2.8
20250416HHSK02025,1,1,1,1,2,0,0,1,0,54755,62895,L,0.25,0.241,153.0,직구,1,149.2,10,B,-2.8
20250416HHSK02025,1,1,1,1,2,1,0,1,0,54755,62895,L,0.25,0.241,153.0,직구,1,149.2,11,S,-2.8
20250416HHSK02025,1,1,1,1,2,2,0,1,0,54755,62895,L,0.25,0.241,153.0,직구,1,149.2,12,F,-2.8
20250416HHSK02025,1,1,1,1,2,3,0,1,0,54755,62895,L,0.25,0.241,144.0,체인지업,1,151.0,13,S,-2.8
20250416HHSK02025,1,1,0,1,0,0,0,0,1,54755,67893,L,0.0,1.0,154.0,직구,1,151.4,14,H,6.0
20250416HHSK02025,1,1,0,0,0,1,0,1,0,54755,54812,L,0.333,0.18,132.0,슬라이더,1,147.2,15,T,-1.4
20250416HHSK02025,1,1,0,0,0,2,0,1,0,54755,54812,L,0.333,0.18,151.0,직구,1,146.8,16,V,-1.4
