game_id,inning,home_or_away,score_diff,out_count,ball_count_B,ball_count_S,is_base1,is_base2,is_base3,pitcher_id,batter_id,batter_hit_type,pitcher_vs_batter_avg,batter_recent_avg,pitch_speed,pitch_type,total_pitch_count,recent_5_pitch_speed_avg,inning_pitch_count,pitch_result,reward_wpa
20250726SKHH02025,1,1,-5,2,1,0,1,0,0,77829,69737,R,0.27,0.234,131.0,체인지업,0,131.0,1,B,-1.6
20250726SKHH02025,1,1,-5,2,1,1,1,0,0,77829,69737,R,0.27,0.234,139.0,슬라이더,0,135.0,2,T,-1.6
20250726SKHH02025,1,1,-5,2,1,1,1,0,0,77829,69737,R,0.27,0.234,147.0,직구,0,139.0,3,H,-1.6
20250726SKHH02025,1,1,-5,1,1,0,1,0,0,77829,53764,L,0.268,0.319,145.0,직구,0,140.5,4,B,-1.9
20250726SKHH02025,1,1,-5,1,1,1,1,0,0,77829,53764,L,0.268,0.319,137.0,슬라이더,0,139.8,5,S,-1.9
20250726SKHH02025,1,1,-5,1,1,2,1,0,0,77829,53764,L,0.268,0.319,141.0,슬라이더,0,141.8,6,S,-1.9
20250726SKHH02025,1,1,-5,1,2,2,1,0,0,77829,53764,L,0.268,0.319,141.0,슬라이더,0,142.2,7,B,-1.9
20250726SKHH02025,1,1,-5,1,2,3,1,0,0,77829,53764,L,0.268,0.319,141.0,슬라이더,0,141.0,8,S,-1.9
20250726SKHH02025,1,1,-5,0,0,1,1,0,0,77829,55703,L,0.375,0.383,135.0,슬라이더,0,139.0,9,T,-2.3
20250726SKHH02025,1,1,-5,0,1,1,1,0,0,77829,55703,L,0.375,0.383,115.0,커브,0,134.6,10,B,-2.3
20250726SKHH02025,1,1,-5,0,1,1,1,0,0,77829,55703,L,0.375,0.383,148.0,직구,0,136.0,11,H,-2.3
20250726SKHH02025,1,1,-5,0,1,0,0,0,0,77829,66657,R,0.233,1.0,145.0,직구,0,136.8,12,B,2.1
