game_id,inning,home_or_away,score_diff,out_count,ball_count_B,ball_count_S,is_base1,is_base2,is_base3,pitcher_id,batter_id,batter_hit_type,pitcher_vs_batter_avg,batter_recent_avg,pitch_speed,pitch_type,total_pitch_count,recent_5_pitch_speed_avg,inning_pitch_count,pitch_result,reward_wpa
20250823SKHH02025,1,1,0,2,1,0,0,0,0,55855,53764,L,0.269,0.321,150.0,직구,0,150.0,1,B,-1.1
20250823SKHH02025,1,1,0,2,1,0,0,0,0,55855,53764,L,0.269,0.321,152.0,직구,0,151.0,2,H,-1.1
20250823SKHH02025,1,1,0,1,0,1,0,0,0,55855,77532,L,0.269,0.293,123.0,커브,0,141.67,3,T,-1.7
20250823SKHH02025,1,1,0,1,0,2,0,0,0,55855,77532,L,0.269,0.293,145.0,커터,0,142.5,4,F,-1.7
20250823SKHH02025,1,1,0,1,0,3,0,0,0,55855,77532,L,0.269,0.293,128.0,커브,0,139.6,5,S,-1.7
20250823SKHH02025,1,1,0,0,0,1,0,0,0,55855,68700,R,0.083,0.193,149.0,직구,0,139.4,6,T,-2.3
20250823SKHH02025,1,1,0,0,0,2,0,0,0,55855,68700,R,0.083,0.193,140.0,커터,0,137.0,7,T,-2.3
20250823SKHH02025,1,1,0,0,0,2,0,0,0,55855,68700,R,0.083,0.193,154.0,직구,0,143.2,8,F,-2.3
20250823SKHH02025,1,1,0,0,0,3,0,0,0,55855,68700,R,0.083,0.193,128.0,커브,0,139.8,9,S,-2.3
20250823SKHH02025,1,0,0,2,0,1,0,1,1,54729,62895,L,0.0,0.281,145.0,직구,4,145.0,1,T,-5.2
20250823SKHH02025,1,0,0,2,0,2,0,1,1,54729,62895,L,0.0,0.281,146.0,직구,4,145.5,2,T,-5.2
20250823SKHH02025,1,0,0,2,0,2,0,1,1,54729,62895,L,0.0,0.281,145.0,직구,4,145.33,3,F,-5.2
20250823SKHH02025,1,0,0,2,0,2,0,1,1,54729,62895,L,0.0,0.281,132.0,포크,4,142.0,4,F,-5.2
20250823SKHH02025,1,0,0,2,1,2,0,1,1,54729,62895,L,0.0,0.281,116.0,커브,4,136.8,5,B,-5.2
20250823SKHH02025,1,0,0,2,1,2,0,1,1,54729,62895,L,0.0,0.281,147.0,직구,4,137.2,6,F,-5.2
20250823SKHH02025,1,0,0,2,1,3,0,1,1,54729,62895,L,0.0,0.281,117.0,커브,4,131.4,7,S,-5.2
20250823SKHH02025,1,0,0,1,0,1,0,1,1,54729,53827,R,0.0,0.336,112.0,커브,4,124.8,8,T,-7.2
20250823SKHH02025,1,0,0,1,0,2,0,1,1,54729,53827,R,0.0,0.336,145.0,직구,4,127.4,9,F,-7.2
20250823SKHH02025,1,0,0,1,0,3,0,1,1,54729,53827,R,0.0,0.336,113.0,커브,4,126.8,10,T,-7.2
20250823SKHH02025,1,0,0,0,1,0,0,1,1,54729,75847,R,0.0,0.225,109.0,커브,4,119.2,11,B,-4.6
20250823SKHH02025,1,0,0,0,1,1,0,1,1,54729,75847,R,0.0,0.225,145.0,직구,4,124.8,12,S,-4.6
20250823SKHH02025,1,0,0,0,2,1,0,1,1,54729,75847,R,0.0,0.225,147.0,직구,4,131.8,13,B,-4.6
20250823SKHH02025,1,0,0,0,2,2,0,1,1,54729,75847,R,0.0,0.225,112.0,커브,4,125.2,14,T,-4.6
20250823SKHH02025,1,0,0,0,2,3,0,1,1,54729,75847,R,0.0,0.225,129.0,포크,4,128.4,15,S,-4.6
20250823SKHH02025,1,0,0,0,0,0,1,0,0,54729,66864,R,0.0,1.0,144.0,직구,4,135.4,16,H,9.0
20250823SKHH02025,1,0,0,0,0,1,0,0,0,54729,67893,L,0.0,1.0,142.0,직구,4,134.8,17,T,2.9
20250823SKHH02025,1,0,0,0,1,1,0,0,0,54729,67893,L,0.0,1.0,146.0,직구,4,134.6,18,B,2.9
20250823SKHH02025,1,0,0,0,1,1,0,0,0,54729,67893,L,0.0,1.0,144.0,직구,4,141.0,19,H,2.9
20250823SKHH02025,2,1,0,2,1,0,0,1,1,55855,76812,R,0.222,0.189,154.0,직구,0,145.0,1,B,-5.5
20250823SKHH02025,2,1,0,2,1,1,0,1,1,55855,76812,R,0.222,0.189,144.0,커터,0,144.0,2,S,-5.5
20250823SKHH02025,2,1,0,2,1,1,0,1,1,55855,76812,R,0.222,0.189,144.0,커터,0,144.8,3,H,-5.5
20250823SKHH02025,2,1,0,1,0,1,0,1,1,55855,65703,L,0.12,0.224,153.0,직구,0,144.6,4,T,-7.6
20250823SKHH02025,2,1,0,1,1,1,0,1,1,55855,65703,L,0.12,0.224,127.0,커브,0,144.4,5,B,-7.6
20250823SKHH02025,2,1,0,1,2,1,0,1,1,55855,65703,L,0.12,0.224,142.0,커터,0,142.0,6,B,-7.6
20250823SKHH02025,2,1,0,1,2,1,0,1,1,55855,65703,L,0.12,0.224,123.0,커브,0,137.8,7,H,-7.6
20250823SKHH02025,2,1,0,0,1,0,1,1,0,55855,66704,R,0.167,0.262,150.0,직구,0,139.0,8,B,-0.3
20250823SKHH02025,2,1,0,0,1,1,1,1,0,55855,66704,R,0.167,0.262,143.0,커터,0,137.0,9,V,-0.3
20250823SKHH02025,2,1,0,0,2,1,1,1,0,55855,66704,R,0.167,0.262,144.0,커터,0,140.4,10,B,-0.3
20250823SKHH02025,2,1,0,0,2,1,1,1,0,55855,66704,R,0.167,0.262,150.0,직구,0,142.0,11,H,-0.3
20250823SKHH02025,2,1,0,0,0,1,1,0,0,55855,79192,R,0.314,1.0,142.0,커터,0,145.8,12,T,5.0
20250823SKHH02025,2,1,0,0,0,2,1,0,0,55855,79192,R,0.314,1.0,145.0,커터,0,144.8,13,S,5.0
20250823SKHH02025,2,1,0,0,0,2,1,0,0,55855,79192,R,0.314,1.0,142.0,커터,0,144.6,14,H,5.0
20250823SKHH02025,2,1,0,0,0,1,0,0,0,55855,69737,R,0.229,1.0,151.0,직구,0,146.0,15,F,3.0
20250823SKHH02025,2,1,0,0,0,2,0,0,0,55855,69737,R,0.229,1.0,149.0,투심,0,145.8,16,F,3.0
20250823SKHH02025,2,1,0,0,1,2,0,0,0,55855,69737,R,0.229,1.0,144.0,커터,0,146.2,17,B,3.0
20250823SKHH02025,2,1,0,0,1,2,0,0,0,55855,69737,R,0.229,1.0,154.0,직구,0,148.0,18,H,3.0
20250823SKHH02025,2,0,0,2,1,0,0,0,0,54729,50868,R,0.0,0.308,146.0,직구,4,144.4,1,B,-1.2
20250823SKHH02025,2,0,0,2,1,0,0,0,0,54729,50868,R,0.0,0.308,125.0,포크,4,140.6,2,H,-1.2
20250823SKHH02025,2,0,0,1,1,0,0,0,0,54729,50854,L,0.0,0.268,146.0,직구,4,141.4,3,B,-1.7
20250823SKHH02025,2,0,0,1,2,0,0,0,0,54729,50854,L,0.0,0.268,143.0,직구,4,140.8,4,B,-1.7
20250823SKHH02025,2,0,0,1,2,1,0,0,0,54729,50854,L,0.0,0.268,145.0,직구,4,141.0,5,T,-1.7
20250823SKHH02025,2,0,0,1,3,1,0,0,0,54729,50854,L,0.0,0.268,145.0,직구,4,140.8,6,B,-1.7
20250823SKHH02025,2,0,0,1,3,2,0,0,0,54729,50854,L,0.0,0.268,143.0,직구,4,144.4,7,T,-1.7
20250823SKHH02025,2,0,0,1,3,2,0,0,0,54729,50854,L,0.0,0.268,128.0,슬라이더,4,140.8,8,H,-1.7
20250823SKHH02025,2,0,0,0,0,1,0,0,0,54729,51868,R,0.0,0.27,144.0,직구,4,141.0,9,T,-2.5
20250823SKHH02025,2,0,0,0,0,2,0,0,0,54729,51868,R,0.0,0.27,127.0,포크,4,137.4,10,S,-2.5
20250823SKHH02025,2,0,0,0,1,2,0,0,0,54729,51868,R,0.0,0.27,131.0,포크,4,134.6,11,B,-2.5
20250823SKHH02025,2,0,0,0,1,3,0,0,0,54729,51868,R,0.0,0.27,112.0,커브,4,128.4,12,S,-2.5
20250823SKHH02025,3,1,1,2,1,0,1,0,0,55855,69737,R,0.229,0.5,143.0,커터,0,148.2,1,B,-2.2
20250823SKHH02025,3,1,1,2,1,0,1,0,0,55855,69737,R,0.229,0.5,151.0,직구,0,148.2,2,H,-2.2
20250823SKHH02025,3,1,0,2,1,0,0,1,0,55855,53764,L,0.269,0.5,123.0,커브,0,143.0,3,B,9.6
20250823SKHH02025,3,1,0,2,1,1,0,1,0,55855,53764,L,0.269,0.5,126.0,커브,0,139.4,4,S,9.6
20250823SKHH02025,3,1,0,2,1,2,0,1,0,55855,53764,L,0.269,0.5,153.0,직구,0,139.2,5,F,9.6
20250823SKHH02025,3,1,0,2,2,2,0,1,0,55855,53764,L,0.269,0.5,152.0,직구,0,141.0,6,B,9.6
20250823SKHH02025,3,1,0,2,2,2,0,1,0,55855,53764,L,0.269,0.5,152.0,직구,0,141.2,7,H,9.6
20250823SKHH02025,3,1,0,1,1,0,1,0,0,55855,77532,L,0.269,0.292,144.0,직구,0,145.4,8,B,-2.2
20250823SKHH02025,3,1,0,1,1,1,1,0,0,55855,77532,L,0.269,0.292,150.0,직구,0,150.2,9,T,-2.2
20250823SKHH02025,3,1,0,1,1,1,1,0,0,55855,77532,L,0.269,0.292,126.0,커브,0,144.8,10,H,-2.2
20250823SKHH02025,3,1,0,0,1,0,1,0,0,55855,68700,R,0.083,0.191,127.0,커브,0,139.8,11,B,-3.4
20250823SKHH02025,3,1,0,0,2,0,1,0,0,55855,68700,R,0.083,0.191,150.0,직구,0,139.4,12,B,-3.4
20250823SKHH02025,3,1,0,0,2,1,1,0,0,55855,68700,R,0.083,0.191,149.0,직구,0,140.4,13,F,-3.4
20250823SKHH02025,3,1,0,0,2,2,1,0,0,55855,68700,R,0.083,0.191,139.0,커터,0,138.2,14,F,-3.4
20250823SKHH02025,3,1,0,0,2,2,1,0,0,55855,68700,R,0.083,0.191,151.0,직구,0,143.2,15,H,-3.4
20250823SKHH02025,3,1,0,0,0,1,0,0,0,55855,64006,R,0.13,1.0,150.0,직구,0,147.8,16,S,3.2
20250823SKHH02025,3,1,0,0,0,1,0,0,0,55855,64006,R,0.13,1.0,126.0,커브,0,143.0,17,H,3.2
20250823SKHH02025,3,0,0,2,0,1,0,0,0,54729,66864,R,0.0,0.5,143.0,직구,4,131.4,1,T,-1.3
20250823SKHH02025,3,0,0,2,1,1,0,0,0,54729,66864,R,0.0,0.5,146.0,직구,4,131.8,2,B,-1.3
20250823SKHH02025,3,0,0,2,1,2,0,0,0,54729,66864,R,0.0,0.5,145.0,직구,4,135.4,3,F,-1.3
20250823SKHH02025,3,0,0,2,2,2,0,0,0,54729,66864,R,0.0,0.5,133.0,포크,4,135.8,4,B,-1.3
20250823SKHH02025,3,0,0,2,2,2,0,0,0,54729,66864,R,0.0,0.5,111.0,커브,4,135.6,5,F,-1.3
20250823SKHH02025,3,0,0,2,2,2,0,0,0,54729,66864,R,0.0,0.5,144.0,직구,4,135.8,6,H,-1.3
20250823SKHH02025,3,0,0,1,0,1,0,0,0,54729,67893,L,0.0,0.5,143.0,직구,4,135.2,7,T,-1.9
20250823SKHH02025,3,0,0,1,0,2,0,0,0,54729,67893,L,0.0,0.5,145.0,직구,4,135.2,8,T,-1.9
20250823SKHH02025,3,0,0,1,1,2,0,0,0,54729,67893,L,0.0,0.5,143.0,직구,4,137.2,9,B,-1.9
20250823SKHH02025,3,0,0,1,2,2,0,0,0,54729,67893,L,0.0,0.5,109.0,커브,4,136.8,10,B,-1.9
20250823SKHH02025,3,0,0,1,3,2,0,0,0,54729,67893,L,0.0,0.5,127.0,포크,4,133.4,11,B,-1.9
20250823SKHH02025,3,0,0,1,3,3,0,0,0,54729,67893,L,0.0,0.5,122.0,포크,4,129.2,12,T,-1.9
20250823SKHH02025,3,0,0,0,1,0,0,0,0,54729,51865,R,0.0,0.246,139.0,직구,4,128.0,13,B,-2.7
20250823SKHH02025,3,0,0,0,1,1,0,0,0,54729,51865,R,0.0,0.246,122.0,포크,4,123.8,14,S,-2.7
20250823SKHH02025,3,0,0,0,1,1,0,0,0,54729,51865,R,0.0,0.246,124.0,포크,4,126.8,15,H,-2.7
20250823SKHH02025,4,1,1,2,1,0,1,1,0,55855,64006,R,0.13,0.5,152.0,직구,0,143.6,1,B,-4.2
20250823SKHH02025,4,1,1,2,2,0,1,1,0,55855,64006,R,0.13,0.5,150.0,직구,0,145.8,2,B,-4.2
